,sentence_file,sentence,idiomatic_part,ip_start,ip_length,tags
1138,sentence_2875.txt,The Decade of Evangelism would be a dead duck if the Church decided to be' structurally sexist.,dead duck,36,9,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1139,sentence_2876.txt,"The casualty was lying beam-on to the swell, and dead in the water with no engine power, so the helicopter's attempt to lift them.",dead in the water,49,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1140,sentence_2879.txt,At least it will be all downhill,all downhill,20,12,"[0, 0, 0, 0, 0, 1, 1]"
1141,sentence_288.txt,"You feel, at the end of the treatment you feel as if you're walking on air.",walking on air,60,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1142,sentence_2883.txt,What we haven't got to do now is fall flat on our faces.,fall flat,33,9,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
1143,sentence_2884.txt,"After all, England have another chance to fall from grace when they meet Germany on Saturday.",fall from grace,42,15,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
1144,sentence_2889.txt,Neither Philippe Sguin nor Philippe de Villier is in any sense a flash in the pan.,flash in the pan,65,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
1145,sentence_2891.txt,"Before the setbacks, the new Lancias had passed their tests with flying colours.",with flying colours,60,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1146,sentence_2892.txt,Two birdies in his first three holes and another at the sixth gave him a flying start but it was not all so straightforward.,flying start,73,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
1147,sentence_2894.txt,"Mum knew then she had met her match and tried-to retreat indoors, but Mrs Smith left her foot in the door so that she had to listen.",foot in the door,89,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
1148,sentence_2895.txt,"Finally, under the obscurity of dust and smoke the Germans managed to get a foothold on the summit",get a foothold,70,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]"
1149,sentence_2896.txt,Members might like to note that Crich is a front runner for next summer's trip.,front runner,43,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
1150,sentence_2897.txt,"If you're camping in the wilderness on your own, don't let imagination get the better of you.",get the better of you,71,21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
1151,sentence_29.txt,"Here we are at loggerheads with the rival practice, and I've gone and fallen in love with Robert's assistant.",at loggerheads,12,14,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1152,sentence_2901.txt,"If so, what happens when Buckingham Palace, Sandringham or Balmoral go up in smoke?",go up in smoke,68,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
1153,sentence_2902.txt,"As Baroness Barmy has shown, once you're on the circuit, you've got it made.",got it made,64,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1154,sentence_2904.txt,"By mid-1945 the country was economically, militarily and psychologically on its knees, but unconditional surrender was still resisted.",on its knees,73,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
1155,sentence_2905.txt,For months the polls have been predicting an unprecedented landslide victory for the Right in next month's general election.,landslide victory,59,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1156,sentence_2907.txt,"Twelve months ago we came on leaps and bounds, and surprised even ourselves by winning the All Ireland.",leaps and bounds,29,16,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1157,sentence_2909.txt,The choice for us was whether to take a strike unprepared or to live to fight another day.,live to fight another day,64,25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]"
1158,sentence_291.txt,I will go bananas.,go bananas,7,10,"[0, 0, 1, 1]"
1159,sentence_2910.txt,The dog's come a long way,come a long way,10,15,"[0, 0, 1, 1, 1, 1]"
1160,sentence_2911.txt,"To the public at large faith in the political process, already at a low ebb, will diminish further.",at a low ebb,63,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0]"
1161,sentence_2912.txt,"Phantoms are exceptionally rare, but Vox Amplification have decided these guitars should make a comeback.",make a comeback,89,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1162,sentence_2913.txt,"A 68 put Ballesteros safely through to the last two days but a distressed Olazabal, despite a 69, faced an anxious wait to see if he would make the cut.",make the cut,139,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1163,sentence_2914.txt,She just knew she could make a go of it.,make a go of,24,12,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
1164,sentence_2915.txt,This option largely failed to make headway for many of the basic theoretical reasons that were outlined in Chapter 2.,make headway,30,12,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1165,sentence_2916.txt,"The NAP, trying to make inroads into the Asian community, put out its own sheet, called Breaking the Silence",make inroads,19,12,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1166,sentence_2917.txt,"If it were not, one could make a killing on the stock exchange by having a computer that would remember tomorrow's prices.",make a killing,26,14,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1167,sentence_2918.txt,It was absolutely make or break.,make or break,18,13,"[0, 0, 0, 1, 1, 1]"
1168,sentence_292.txt,We have gone from being the bread basket of Central America to being its basket case.,basket case,73,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1169,sentence_2921.txt,And so the moment of truth.,moment of truth,11,15,"[0, 0, 0, 1, 1, 1]"
1170,sentence_2923.txt,"Relying on a small bureau with perhaps a single film recorder is, as Murphy 's Law always points out, a somewhat foolish activity.",Murphy 's Law,69,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
1171,sentence_2924.txt,"When you're not getting anywhere with someone, you can choose to switch streams.",not getting anywhere,12,20,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1172,sentence_2927.txt,That blots the Unionists right out of the picture.,out of the picture,31,18,"[0, 0, 0, 0, 0, 1, 1, 1, 1]"
1173,sentence_2928.txt,"He likes to be one step ahead of the pack, getting there before others do.",ahead of the pack,24,17,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]"
1174,sentence_2929.txt,If he played golf as badly as that he'd pack it in.,pack it in,40,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1175,sentence_293.txt,Some philosophers know a lot about bells and think that everyone who hears ringing noises in their ears must have bats in the belfry.,bats in the belfry,114,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
1176,sentence_2930.txt,A less than shattering experience simply won't pass muster in this of all Shostakovich symphonies.,pass muster,47,11,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
1177,sentence_2934.txt,It may prove to be a Pyrrhic victory.,Pyrrhic victory,21,15,"[0, 0, 0, 0, 0, 0, 1, 1]"
1178,sentence_2935.txt,From one small shop Sainsbury is the classic tale of rags to riches.,rags to riches,53,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1179,sentence_2936.txt,"The crazy old vessels, riding high in the water without cargo, awaited their owners return.",riding high,23,11,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1180,sentence_2937.txt,Majestic Irish rise to the occasion,rise to the occasion,15,20,"[0, 0, 1, 1, 1, 1]"
1181,sentence_2939.txt,"Still, Santander is brave to sail through shoals that nearly wrecked other foreign venturers.",sail through,29,12,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
1182,sentence_2940.txt,Could Jeremy Paxman save the day for the interrogators?,save the day,20,12,"[0, 0, 0, 1, 1, 1, 0, 0, 0]"
1183,sentence_2941.txt,Latecomers sink or swim in the great flotation race.,sink or swim,11,12,"[0, 1, 1, 1, 0, 0, 0, 0, 0]"
1184,sentence_2942.txt,"When you're champions and in Europe, the sky 's the limit.",sky 's the limit,41,16,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
1185,sentence_2943.txt,Connors aims for smash hit.,smash hit,17,9,"[0, 0, 0, 1, 1]"
1186,sentence_2947.txt,I would have recommended that he should throw in the towel,throw in the towel,40,18,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
1187,sentence_2948.txt,Just keep your cool and you'll yet emerge as top dog.,top dog,45,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1188,sentence_2949.txt,Newton is on the up and up.,on the up and up,10,16,"[0, 0, 1, 1, 1, 1, 1]"
1189,sentence_295.txt,It was your harebrained idea.,harebrained idea,12,16,"[0, 0, 0, 1, 1]"
1190,sentence_2950.txt,It was a severe blow but Highlander drew its horns in to weather the storm and re-opened under a new charter as the Highlander Research and Education Center.,weather the storm,57,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1191,sentence_2951.txt,"Here is an example of win-win behaviour overheard, coincidentally whilst writing this section, as my four-year-old son, James.",win-win,22,7,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1192,sentence_2952.txt,It is unforgivable to leave it to wither on the vine.,wither on the vine,34,18,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
1193,sentence_2953.txt,"When he motioned for her to take the wooden spoon from him she did so, avoiding touching him at all costs.",wooden spoon,37,12,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1194,sentence_2956.txt,Blue condition Ibanez FGM 100 Gambale Signature Looking at the Thunder From Down Under's own personal bolt from the blue.,bolt from the blue,102,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
1195,sentence_2957.txt,Then out of the blue he got a phone call asking if he was still interested in the car as it had to be sold to make space for the family.,out of the blue,5,15,"[0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1196,sentence_2962.txt,Lisa's jaw dropped open.,jaw dropped,7,11,"[0, 1, 1, 0]"
1197,sentence_2966.txt,"And lo and behold, no sooner had British Bakeries written to say' the problem should now be eliminated' than a loaf arrived at home with at least five slices suffering from holes bigger than those in the Darlington defence.",lo and behold,4,13,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1198,sentence_2968.txt,The fact that a 23 year old black man was making films at all would have been enough to raise eyebrows a few years ago.,raise eyebrows,88,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
1199,sentence_2969.txt,"Now I've engendered a feedback loop, so that if Mait, or anyone else, tries to use it, the enhancer will focus his concentration, feed it back, and drain it off again in a continuous loop that should keep him rooted to the spot for the rest of his life or until someone else separates his gaze from the lenses.",rooted to the spot,209,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1200,sentence_2971.txt,"Then she stopped dead in her tracks, the blood seeping from her veins, leaving her stiff and white with shock.",stopped dead in her tracks,9,26,"[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1201,sentence_2972.txt,How do you know that you haven't landed yourself with someone who'll be struck dumb with nerves?,struck dumb,72,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
1202,sentence_2976.txt,Words fail me in praise of your company and its workforce.,Words fail me,0,13,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1203,sentence_298.txt,"Oh, just thinking, I'm not all there.",not all there,23,13,"[0, 0, 0, 0, 1, 1, 1]"
1204,sentence_2981.txt,"Eventually, after a series of confrontations in which both sides seemed curiously reluctant to come to blows, Mar's and Argyll's main armies were left uneasily eyeing each other at Stirling.",come to blows,95,13,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1205,sentence_2982.txt,It's a sad and unusual case for all concerned but the mother is determined to fight tooth and nail.,fight tooth and nail,78,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
1206,sentence_2984.txt,"While perhaps reasonable for a very small group, it could soon become a free for all in a larger organisation.",free for all,72,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]"
1207,sentence_2987.txt,This amounts to a quest for possible ways in which Tit for Tat individuals might happen to cluster together in sufficient numbers that they can all benefit at the banker's expense.,Tit for Tat,51,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1208,sentence_2988.txt,"I wouldn't ask your father, but your mother would, I'm sure, be up in arms.",up in arms,64,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1209,sentence_2990.txt,There has been  a tendency to run down the role of the European nobility in the wars so characteristic of the late Middle Ages.,in the wars,73,11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
1210,sentence_2991.txt,"Whether such prohibitions would meet the requirements of the situation as far as society is concerned is a moot point, but it is worth considering.",a moot point,105,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
1211,sentence_2992.txt,There was nothing doing.,nothing doing,10,13,"[0, 0, 1, 1]"
1212,sentence_2993.txt,She returned with a bravado somewhat at odds with the way she was feeling.,at odds,37,7,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
1213,sentence_2994.txt,"Shortly afterwards, an olive branch came from the County Hospital.",olive branch,23,12,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
1214,sentence_2995.txt,"Obviously this needs to be done without undue pressure; hammering is out of the question, and the stakes must not be broken.",out of the question,69,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
1215,sentence_2998.txt,Pick holes in the other person's ideas.,Pick holes,0,10,"[1, 1, 0, 0, 0, 0, 0]"
1216,sentence_3.txt,We find that choice theorists admit that they introduce a style of moral paternalism at odds with liberal values.,at odds,85,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
1217,sentence_30.txt,Rugby league's deadliest rivals lock horns in the season's big curtain-raiser at Gateshead tomorrow.,lock horns,32,10,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1218,sentence_3000.txt,An even longer running battle was fought in the royal dockyards.,running battle,15,14,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
1219,sentence_3007.txt,"His jockey Steve Raymont was just looking after an inexperienced horse, but I suppose it's water under the bridge now.",water under the bridge,91,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
1220,sentence_301.txt,If you think about it long enough you'll go nuts.,go nuts,41,7,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
1221,sentence_3010.txt,"And major sponsors of the Renault-Williams team, caught in the crossfire of the bitter battle between the world champion and his team boss Frank Williams, are in a panic.",caught in the crossfire,49,23,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1222,sentence_3011.txt,Clear the air as you drive.,Clear the air,0,13,"[1, 1, 1, 0, 0, 0]"
1223,sentence_3012.txt,Why were the prophets so dead set against mediumship?,dead set against,25,16,"[0, 0, 0, 0, 0, 1, 1, 1, 0]"
1224,sentence_3016.txt,"But before you know it, you're right in there hammer and tongs, defending yourself against an onslaught of outrage and invective.",hammer and tongs,46,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1225,sentence_3017.txt,"Right now Mr Hussein finds it convenient to pose as a conciliator prepared to grant autonomy to the Kurds he has displaced and, in relations with the rest of the world, to let bygones be bygones.",let bygones be bygones,172,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
1226,sentence_3018.txt,If the child is behaving well or playing quietly the typical parental attitude is let sleeping dogs lie.,let sleeping dogs lie,82,21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
1227,sentence_3019.txt,"The Treasury and the Ministry of Aviation, now run by Julian Amery, Macmillan's son-in-law, remained at loggerheads as the issue moved to full Cabinet on Guy Fawkes Day 1962.",at loggerheads,101,14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1228,sentence_302.txt,You're off your rocker.,off your rocker,7,15,"[0, 1, 1, 1]"
1229,sentence_3021.txt,There was no love lost between Mazur and his boss Bonni Tischler.,no love lost,10,12,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
1230,sentence_3024.txt,He had better things to do than argue the toss.,argue the toss,32,14,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1]"
1231,sentence_3025.txt,"Journalists woke him up in his bed with the news and, as I suspected, all hell broke loose.",all hell broke loose,70,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]"
1232,sentence_3027.txt,"In the battle of wills, as well as the battle of resources, the Soviet Union has cards to play.",battle of wills,7,15,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1233,sentence_3029.txt,"Point Three, the main bone of contention between the two sides, led to the total demilitarization of the Black Sea.",bone of contention,22,18,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1234,sentence_3033.txt,I ought to call your bluff.,call your bluff,11,15,"[0, 0, 0, 1, 1, 1]"
1235,sentence_3034.txt,"After all, football left leather behind long ago, but I expect cricketers will be up in arms about this suggestion",up in arms,82,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0]"
1236,sentence_3035.txt,Now will you please get off my back.,get off my back,20,15,"[0, 0, 0, 0, 1, 1, 1, 1]"
1237,sentence_3038.txt,"His earlier black mood, the brooding silences, seemed to be at an end.",black mood,12,10,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1238,sentence_304.txt,I swear you have a screw loose.,screw loose,19,11,"[0, 0, 0, 0, 0, 1, 1]"
1239,sentence_3043.txt,However I did get a bit cheesed off with the movie's rather plodding pace.,cheesed off,24,11,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
1240,sentence_3045.txt,"Wake up, Cati, for crying out loud.",for crying out loud,15,19,"[0, 0, 0, 1, 1, 1, 1]"
1241,sentence_3046.txt,"We must cut it out, before it spreads.",cut it out,8,10,"[0, 0, 1, 1, 1, 0, 0, 0]"
1242,sentence_305.txt,I must have gone stark raving mad.,stark raving mad,17,16,"[0, 0, 0, 0, 1, 1, 1]"
1243,sentence_3055.txt,"Yeah, yeah, don't get your knickers in a twist, it's in one piece.",get your knickers in a twist,18,28,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]"
1244,sentence_3059.txt,"Dolan, in the meantime, has been told to give it a rest otherwise the upcoming European tour will have to be called off.",give it a rest,41,14,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1245,sentence_306.txt,"I'm gonna get stir crazy not being able to play badminton I know, and I score, it's gonna drive me crazy.",stir crazy,14,10,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1246,sentence_3068.txt,The share price should go through the roof.,go through the roof,23,19,"[0, 0, 0, 0, 1, 1, 1, 1]"
1247,sentence_3069.txt,Its supporters are having a good riddance to Quebec attitude which must be purged.,good riddance,28,13,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
1248,sentence_3070.txt,But the Tories would be unwise to harp on about Mr Kinnock's.,harp on,34,7,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
