,candidate,words,tags,tags_fixed
1417,get [pron] sack,"By then , tens of thousands more workers will have got the Sack and Sterling will have plunged even lower in value .",O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1418,give [pron] kiss of life,‘ One of the film crew dived in and carried her to safety and she was given the kiss of life .,O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
1419,give [pron] kiss of life,"If I tell you that Maureen actually had to give him the kiss of life twice when he caught a chill , you will appreciate why we went to such lengths to keep him warm .",O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1420,give [pron] kiss of life,Chiropodist Bruce massaged her heart while a nurse gave the kiss of life .,O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
1421,give [pron] kiss of life,‘ I gave her the kiss of life and massaged her heart .,O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O O,"[0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]"
1422,give [pron] kiss of life,"Why did not you at least try to resuscitate her , give her the kiss of life ?",O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
1423,give [pron] kiss of life,Several papers report on Goldie the goldfish which was apparently brought back from the dead when its owner gave it the kiss of life and poured whisky down its throat .,O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
1424,give [pron] kiss of life,The ship 's doctor tried to give them the kiss of life but they could not be revived .,O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O O O O,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
1425,give [pron] kiss of life,Richard Dorment of the Daily Telegraph said : ‘ What a pity a dealer did not take him aside and tell him the work he proposed to exhibit was unexhibitable … a visual boredom so total that no amount of metaphor or allusion can give it the kiss of life ’ .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0]"
1426,give [pron] kiss of life,"He dead , and you dying , he gave you the kiss of life . ’",O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O O,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0]"
1427,give [pron] kiss of life,"Doctors and nurses among the mourners rushed to give the kiss of life to the driver , funeral director Leslie Adams .",O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1428,give [pron] kiss of life,‘ In Bishopsgate there was a man lying on the ground and other people were giving him the kiss of life . ’,O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0]"
1429,give [pron] kiss of life,A WOMAN saved her guide dog from certain death by giving it the kiss of life .,O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]"
1430,go bananas,‘ I bet she 'd go bananas . ’,O O O O O B-IDIOM I-IDIOM O O,"[0, 0, 0, 0, 0, 1, 1, 0, 0]"
1431,go bananas,Roy 's customers think the council has gone bananas .,O O O O O O O B-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
1432,go bananas,"No , that 's my clock going bananas",O O O O O O B-IDIOM I-IDIOM,"[0, 0, 0, 0, 0, 0, 1, 1]"
1433,go bananas,"And she went bananas when I said I was going to leave nursing , which is a really respectable profession and stable and all that kind of thing .",O O B-IDIOM I-IDIOM O O O O O O O O O O O O O O O O O O O O O O O O O,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1434,go bananas,‘ Go bananas ?,O B-IDIOM I-IDIOM O,"[0, 1, 1, 0]"
1435,go through [pron] roof,Fortunately an assistant stopped mew before I went through the roof .,O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
1436,go through [pron] roof,But that 's when share prices are going through the roof and insurance companies are coining it in .,O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1437,go through [pron] roof,"I think football 's gone through the roof , it 's absolutely stupid how much there worth",O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O O O O O O,"[0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1438,go through [pron] roof,And then you have consulted somebody else and if the say no go ahead and sell the shares and if two days later they have gone through the roof it 's unfortunate .,O O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0]"
1439,go through [pron] roof,"The cost of reprocessing had also risen , according to the CEGB by 35 per cent between 1984 and 1987 , whilst the waste disposal charges made by the Sellafield management had , because of the pressures to improve safety measures , gone through the roof .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
1440,go through [pron] roof,Tarquin and Lucretia go through the roof,O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM,"[0, 0, 0, 1, 1, 1, 1]"
1441,go through [pron] roof,"The Centre for Alternative Technology ( CAT ) has worked out that , on average , 20 per cent of heating goes through the roof , 25 per cent through the walls , 10 per cent through the floor , 10 per cent through the windows and 10 per cent in draughts .",O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1442,go through [pron] roof,"The plaintiff , a fireman , went into the roof space to tackle the fire and sustained serious injuries caused by steam generated by water poured onto the fire , notwithstanding the fact that he was wearing standard protective clothing .",O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1443,go with [pron] flow,"And perhaps , she decided , being realistic , as long as she did not let things go too far it would do her no harm to stop trying to resist them and simply go with the flow of her feelings for a while .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
1444,go with [pron] flow,"So , I suggest , he was tapping into what women wanted — going with the flow .",O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
1445,go with [pron] flow,"This is not the first time the issue of control has come up in this column but because yours is a sign that tends to resist going with the flow , all too often you meet people and circumstances that appear to block your path .",O O O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1446,go with [pron] flow,Go with the flow,B-IDIOM I-IDIOM I-IDIOM I-IDIOM,"[1, 1, 1, 1]"
1447,go with [pron] flow,"DOWN 1 Do one in for equal wages ( 6 ) 2 Sprint up with lace undone in typical family ( 7 ) 3 Request he received from the British Empire ? ( 5 ) 4 Concentrating so in form for plans ( 10 ) 5 Queen that is raised for the country ( 4 ) 6 Peg holds this original drier ( 4–5 ) 7 Solvent with less substance ? ( 7 ) 8 Relative amount needed to be filthy , he said ( 6 ) 13 High fashion involving exercise with English lords ( 3,7 ) 15 Common sense about riot disorder and love of ill fame ( 9 ) 17 He went up to the city which went with the flow ( 7 ) 18 Fail to keep appointment with his comedy ? ( 5–2 ) 19 Prevents injection of energy for champion of prevention ( 6 ) 20 Keep alien in bad weather ( 6 ) 23 Make ten to five when you do it ( 5 ) 24 Strike one for chastity which he went Up the second time",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1448,go with [pron] flow,Going with the flow in California,B-IDIOM I-IDIOM I-IDIOM I-IDIOM O O,"[1, 1, 1, 1, 0, 0]"
1449,go with [pron] flow,GOING WITH THE FLOW,B-IDIOM I-IDIOM I-IDIOM I-IDIOM,"[1, 1, 1, 1]"
1450,grin like [pron] cheshire cat,Gunter flicked his thumb this way and that and grinned like a Cheshire cat .,O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
1451,grin like [pron] cheshire cat,Why do we say that someone is grinning like a Cheshire Cat ?,O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
1452,grin like [pron] cheshire cat,She turned to see a very large handsome man holding out a cardigan and grinning like a Cheshire cat .,O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
1453,grin like [pron] cheshire cat,"As Michael looked at the man sitting opposite , his fat ugly face grinning like a Cheshire cat 's , he felt an impulse to smash his fist into his teeth .",O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1454,grin like [pron] cheshire cat,"‘ Smile , ’ he said , his voice indicating that he was certainly grinning like a Cheshire cat .",O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
1455,grin like [pron] cheshire cat,The reason why the Cheshire cheesemakers saw fit to add a grinning cat to their product was because the expression to ‘ grin like a Cheshire Cat ’ was already in use for another reason altogether .,O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1456,grin like [pron] cheshire cat,Desmond Morton grinned like the Cheshire cat .,O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 1, 1, 1, 1, 1, 0]"
1457,grin like [pron] cheshire cat,"Yes , Phyllis Starkey , the leader of the Labour group , is grinning like the Cheshire Cat .",O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
1458,[pron] word is law,"Anyway that was their way of dealing with workmen there , they their word was law .",O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
1459,[pron] word is law,"He was a strict disciplinarian whose word was law and , while players could argue with his views and put their own ideas to him freely , he would tolerate no arguing with umpires ; when Sobers once disputed an lbw decision he was reprimanded in front of the team .",O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1460,[pron] word is law,And a very strict man and er his word was law .,O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
1461,[pron] word is law,She was the true head of our hareem and her word was law .,O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]"
1462,[pron] word is law,"His word was law within the leuga , an area of 1½ miles radius from the abbey gates ; despite the monastic contrast of personal poverty and corporate wealth , the monks had great influence on the economic life of their new town and Sussex estates .",B-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1463,call [pron] spade [pron] spade,‘ And why can not you call a spade a spade ?,O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
1464,call [pron] spade [pron] spade,"Apart from really dirty hands my family has not used soap for many years and our friends still come to visit us , even the blunt ones who are not slow to call a spade a spade !",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]"
1465,call [pron] spade [pron] spade,"There are many people around who call a spade a spade , but who do so in such a rude , offensive way , that this kind of plain-speaking becomes something to be avoided .",O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1466,call [pron] spade [pron] spade,They say an Ulsterman calls a spade a spade and knows the value of one .,O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O O O O,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
1467,call [pron] spade [pron] spade,"This may be caused to some extent by the general abstractness of the language ; but it is also a matter of the kinds of syntactic presentation and complexity that James favours : ( i ) Just as he seems to avoid calling a spade a spade , so James seems to avoid putting first things first .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1468,call [pron] spade [pron] spade,"Some ‘ disguised ’ forms of verbal aggression , such as gossip or ‘ calling a spade a spade ’ , are tolerated to a greater degree than physical attack or direct verbal abuse , but even gossip and frankness that conceal hostility are likely to produce complications in human relationships .",O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1469,call [pron] names,Also in this study another pupil 's comment was ‘ But in this school they see you 're different from them — like you would wear glasses — and they will be calling you names . ’,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]"
1470,call [pron] names,I can not defend my actions when you call me names .,O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]"
1471,call [pron] names,I remember this time after school there was a fight between blacks and whites ; I went and stayed in the toilets for a half-hour thinking what I should do and that 's when I really took a look at myself and thought about the white kids calling me names and the black kids saying ‘ come on ’ so I said ‘ all right ’ .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1472,call [pron] names,"In sheer frustration , Jean began calling her names .",O O O O O O B-IDIOM I-IDIOM I-IDIOM O,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0]"
1473,call [pron] names,"These disabled children sometimes showed resilience and determination , calling names back or , better still , ignoring unkind comments .",O O O O O O O O O B-IDIOM I-IDIOM O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1474,call [pron] names,In her incensed whisper she called me names I did not understand .,O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O,"[0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
1475,call [pron] names,"They do not call you names , what they do , they hurt you more by not asking you , but asking your friends , "" Is she pregnant ? """,O O O B-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O O O O O O O O O O O O,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1476,call [pron] names,Big three year olds do not call names . ’,O O O O O O B-IDIOM I-IDIOM O O,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
1477,call [pron] names,"And do not call them names or I will tear your cheek open . """,O O O B-IDIOM I-IDIOM I-IDIOM O O O O O O O O O,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1478,call [pron] names,"She says that he got drunk , called her names and moaned because she would not share a double bed .",O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1479,call [pron] names,"‘ People found out about it and became extremely unpleasant towards them , calling them names in the street . ’",O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
1480,call [pron] names,"Do not call him names such as ‘ wicked ’ , ‘ sly ’ , ‘ hateful ’ .",O O B-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1481,call [pron] names,When they reached the sixth form all the ones that would have called them names had left . ’,O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]"
1482,call [pron] shots,"It was also a job in which Selina was able to call the shots , or so she thought .",O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
1483,call [pron] shots,"After the overthrow of Mossadeq in 1953 , the United States began to replace Britain as the dominant external power in Iran — through many older Iranians ( like Muhammad Behbehanian ) continued to believes for decades that it was the British who really still called the shots and that the Americans were only British stooges .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1484,call [pron] shots,"The cinema debate screened on Channel 4 between four film-makers from countries not usually represented on the screen ( India , the Philippines , Lebanon , and Brazil ) , which took place under the auspices of Women Call the Shots , was perhaps especially effective in this way , not only because it called attention to the existence of cinematic traditions outside of the ones we usually view , discuss , and study , but also because the four women film-makers involved in the debate took up such diverse positions .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-IDIOM I-IDIOM I-IDIOM O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
